min_dist	S	d3	d4	d5	ip	anchor	edits	notes
31	123	3	4	1	10	135,9,2,0,0	S-12 d3-6 d4+2 d5+1 ip+10	
31	123	3	6	0	9	135,9,2,0,0	S-12 d3-6 d4+4 ip+9	
31	123	4	0	4	8	135,9,2,0,0	S-12 d3-5 d4-2 d5+4 ip+8	
31	123	4	4	0	12	135,9,2,0,0	S-12 d3-5 d4+2 ip+12	
31	123	5	0	3	10	135,9,2,0,0	S-12 d3-4 d4-2 d5+3 ip+10	
31	123	6	0	2	12	135,9,2,0,0	S-12 d3-3 d4-2 d5+2 ip+12	
31	124	0	0	7	2	135,9,2,0,0	S-11 d3-9 d4-2 d5+7 ip+2	
31	124	0	2	4	7	135,9,2,0,0	S-11 d3-9 d5+4 ip+7	
31	124	0	4	3	6	135,9,2,0,0	S-11 d3-9 d4+2 d5+3 ip+6	
31	124	0	6	2	5	135,9,2,0,0	S-11 d3-9 d4+4 d5+2 ip+5	
31	124	0	8	1	4	135,9,2,0,0	S-11 d3-9 d4+6 d5+1 ip+4	
31	124	0	10	0	3	135,9,2,0,0	S-11 d3-9 d4+8 ip+3	
31	124	1	0	6	4	135,9,2,0,0	S-11 d3-8 d4-2 d5+6 ip+4	
31	124	1	2	3	9	135,9,2,0,0	S-11 d3-8 d5+3 ip+9	
31	124	1	4	2	8	135,9,2,0,0	S-11 d3-8 d4+2 d5+2 ip+8	
31	124	1	6	1	7	135,9,2,0,0	S-11 d3-8 d4+4 d5+1 ip+7	
31	124	1	8	0	6	135,9,2,0,0	S-11 d3-8 d4+6 ip+6	
31	124	2	0	5	6	135,9,2,0,0	S-11 d3-7 d4-2 d5+5 ip+6	
31	124	2	2	2	11	135,9,2,0,0	S-11 d3-7 d5+2 ip+11	
31	124	2	4	1	10	135,9,2,0,0	S-11 d3-7 d4+2 d5+1 ip+10	
31	124	2	6	0	9	135,9,2,0,0	S-11 d3-7 d4+4 ip+9	
31	124	3	0	4	8	135,9,2,0,0	S-11 d3-6 d4-2 d5+4 ip+8	
31	124	3	2	1	13	135,9,2,0,0	S-11 d3-6 d5+1 ip+13	
31	124	3	4	0	12	135,9,2,0,0	S-11 d3-6 d4+2 ip+12	
31	124	4	0	3	10	135,9,2,0,0	S-11 d3-5 d4-2 d5+3 ip+10	
31	124	4	2	0	15	135,9,2,0,0	S-11 d3-5 ip+15	
31	124	5	0	2	12	135,9,2,0,0	S-11 d3-4 d4-2 d5+2 ip+12	
31	124	6	0	1	14	135,9,2,0,0	S-11 d3-3 d4-2 d5+1 ip+14	
31	124	7	0	0	16	135,9,2,0,0	S-11 d3-2 d4-2 ip+16	
31	125	0	0	6	4	135,9,2,0,0	S-10 d3-9 d4-2 d5+6 ip+4	
31	125	0	2	3	9	135,9,2,0,0	S-10 d3-9 d5+3 ip+9	
31	125	0	4	2	8	135,9,2,0,0	S-10 d3-9 d4+2 d5+2 ip+8	
31	125	0	6	1	7	135,9,2,0,0	S-10 d3-9 d4+4 d5+1 ip+7	
31	125	0	8	0	6	135,9,2,0,0	S-10 d3-9 d4+6 ip+6	
31	125	1	0	5	6	135,9,2,0,0	S-10 d3-8 d4-2 d5+5 ip+6	
31	125	1	2	2	11	135,9,2,0,0	S-10 d3-8 d5+2 ip+11	
31	125	1	4	1	10	135,9,2,0,0	S-10 d3-8 d4+2 d5+1 ip+10	
31	125	1	6	0	9	135,9,2,0,0	S-10 d3-8 d4+4 ip+9	
31	125	2	0	4	8	135,9,2,0,0	S-10 d3-7 d4-2 d5+4 ip+8	
31	125	2	2	1	13	135,9,2,0,0	S-10 d3-7 d5+1 ip+13	
31	125	2	4	0	12	135,9,2,0,0	S-10 d3-7 d4+2 ip+12	
31	125	3	0	3	10	135,9,2,0,0	S-10 d3-6 d4-2 d5+3 ip+10	
31	125	3	2	0	15	135,9,2,0,0	S-10 d3-6 ip+15	
31	125	4	0	2	12	135,9,2,0,0	S-10 d3-5 d4-2 d5+2 ip+12	
31	125	5	0	1	14	135,9,2,0,0	S-10 d3-4 d4-2 d5+1 ip+14	
31	125	6	0	0	16	135,9,2,0,0	S-10 d3-3 d4-2 ip+16	
31	126	0	0	5	6	135,9,2,0,0	S-9 d3-9 d4-2 d5+5 ip+6	
31	126	0	2	2	11	135,9,2,0,0	S-9 d3-9 d5+2 ip+11	
31	126	0	4	1	10	135,9,2,0,0	S-9 d3-9 d4+2 d5+1 ip+10	
31	126	0	6	0	9	135,9,2,0,0	S-9 d3-9 d4+4 ip+9	
31	126	1	0	4	8	135,9,2,0,0	S-9 d3-8 d4-2 d5+4 ip+8	
31	126	1	2	1	13	135,9,2,0,0	S-9 d3-8 d5+1 ip+13	
31	126	1	4	0	12	135,9,2,0,0	S-9 d3-8 d4+2 ip+12	
31	126	2	0	3	10	135,9,2,0,0	S-9 d3-7 d4-2 d5+3 ip+10	
31	126	2	2	0	15	135,9,2,0,0	S-9 d3-7 ip+15	
31	126	3	0	2	12	135,9,2,0,0	S-9 d3-6 d4-2 d5+2 ip+12	
31	126	4	0	1	14	135,9,2,0,0	S-9 d3-5 d4-2 d5+1 ip+14	
31	126	5	0	0	16	135,9,2,0,0	S-9 d3-4 d4-2 ip+16	
31	127	0	0	4	8	135,9,2,0,0	S-8 d3-9 d4-2 d5+4 ip+8	
31	127	0	2	1	13	135,9,2,0,0	S-8 d3-9 d5+1 ip+13	
31	127	0	4	0	12	135,9,2,0,0	S-8 d3-9 d4+2 ip+12	
31	127	1	0	3	10	135,9,2,0,0	S-8 d3-8 d4-2 d5+3 ip+10	
31	127	1	2	0	15	135,9,2,0,0	S-8 d3-8 ip+15	
31	127	2	0	2	12	135,9,2,0,0	S-8 d3-7 d4-2 d5+2 ip+12	
31	127	3	0	1	14	135,9,2,0,0	S-8 d3-6 d4-2 d5+1 ip+14	
31	127	4	0	0	16	135,9,2,0,0	S-8 d3-5 d4-2 ip+16	
31	128	0	0	3	10	135,9,2,0,0	S-7 d3-9 d4-2 d5+3 ip+10	
31	128	0	2	0	15	135,9,2,0,0	S-7 d3-9 ip+15	
31	128	1	0	2	12	135,9,2,0,0	S-7 d3-8 d4-2 d5+2 ip+12	
31	128	2	0	1	14	135,9,2,0,0	S-7 d3-7 d4-2 d5+1 ip+14	
31	128	3	0	0	16	135,9,2,0,0	S-7 d3-6 d4-2 ip+16	
31	129	0	0	2	12	135,9,2,0,0	S-6 d3-9 d4-2 d5+2 ip+12	
31	129	1	0	1	14	135,9,2,0,0	S-6 d3-8 d4-2 d5+1 ip+14	
31	129	2	0	0	16	135,9,2,0,0	S-6 d3-7 d4-2 ip+16	
31	130	0	0	1	14	135,9,2,0,0	S-5 d3-9 d4-2 d5+1 ip+14	
31	130	1	0	0	16	135,9,2,0,0	S-5 d3-8 d4-2 ip+16	
31	131	0	0	0	16	135,9,2,0,0	S-4 d3-9 d4-2 ip+16	
32	120	0	3	7	0	135,9,2,0,0	S-15 d3-9 d4+1 d5+7	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
32	120	1	1	8	0	135,9,2,0,0	S-15 d3-8 d4-1 d5+8	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
32	120	1	7	4	0	135,9,2,0,0	S-15 d3-8 d4+5 d5+4	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
32	120	2	11	1	0	135,9,2,0,0	S-15 d3-7 d4+9 d5+1	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
32	120	25	1	0	0	135,9,2,0,0	S-15 d3+16 d4-1	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
32	121	0	1	8	0	135,9,2,0,0	S-14 d3-9 d4-1 d5+8	s11-grammar-subregion-closed
32	121	0	3	6	2	135,9,2,0,0	S-14 d3-9 d4+1 d5+6 ip+2	
32	121	0	5	5	1	135,9,2,0,0	S-14 d3-9 d4+3 d5+5 ip+1	
32	121	0	7	4	0	135,9,2,0,0	S-14 d3-9 d4+5 d5+4	s11-grammar-subregion-closed
32	121	1	1	7	2	135,9,2,0,0	S-14 d3-8 d4-1 d5+7 ip+2	
32	121	1	3	5	4	135,9,2,0,0	S-14 d3-8 d4+1 d5+5 ip+4	
32	121	1	5	4	3	135,9,2,0,0	S-14 d3-8 d4+3 d5+4 ip+3	
32	121	1	7	3	2	135,9,2,0,0	S-14 d3-8 d4+5 d5+3 ip+2	
32	121	1	9	2	1	135,9,2,0,0	S-14 d3-8 d4+7 d5+2 ip+1	
32	121	1	11	1	0	135,9,2,0,0	S-14 d3-8 d4+9 d5+1	s11-grammar-subregion-closed
32	121	2	1	6	4	135,9,2,0,0	S-14 d3-7 d4-1 d5+6 ip+4	
32	121	2	7	2	4	135,9,2,0,0	S-14 d3-7 d4+5 d5+2 ip+4	
32	121	2	9	1	3	135,9,2,0,0	S-14 d3-7 d4+7 d5+1 ip+3	
32	121	2	11	0	2	135,9,2,0,0	S-14 d3-7 d4+9 ip+2	
32	122	0	1	7	2	135,9,2,0,0	S-13 d3-9 d4-1 d5+7 ip+2	
32	122	0	3	5	4	135,9,2,0,0	S-13 d3-9 d4+1 d5+5 ip+4	
32	122	0	5	4	3	135,9,2,0,0	S-13 d3-9 d4+3 d5+4 ip+3	
32	122	0	7	3	2	135,9,2,0,0	S-13 d3-9 d4+5 d5+3 ip+2	
32	122	0	9	2	1	135,9,2,0,0	S-13 d3-9 d4+7 d5+2 ip+1	
32	122	0	11	1	0	135,9,2,0,0	S-13 d3-9 d4+9 d5+1	s11-grammar-subregion-closed
32	122	1	1	6	4	135,9,2,0,0	S-13 d3-8 d4-1 d5+6 ip+4	
32	122	1	3	4	6	135,9,2,0,0	S-13 d3-8 d4+1 d5+4 ip+6	
32	122	1	5	3	5	135,9,2,0,0	S-13 d3-8 d4+3 d5+3 ip+5	
32	122	1	7	2	4	135,9,2,0,0	S-13 d3-8 d4+5 d5+2 ip+4	
32	122	1	9	1	3	135,9,2,0,0	S-13 d3-8 d4+7 d5+1 ip+3	
32	122	1	11	0	2	135,9,2,0,0	S-13 d3-8 d4+9 ip+2	
32	122	2	1	5	6	135,9,2,0,0	S-13 d3-7 d4-1 d5+5 ip+6	
32	122	2	3	3	8	135,9,2,0,0	S-13 d3-7 d4+1 d5+3 ip+8	
32	122	2	5	2	7	135,9,2,0,0	S-13 d3-7 d4+3 d5+2 ip+7	
32	122	2	7	1	6	135,9,2,0,0	S-13 d3-7 d4+5 d5+1 ip+6	
32	122	2	9	0	5	135,9,2,0,0	S-13 d3-7 d4+7 ip+5	
32	122	3	1	4	8	135,9,2,0,0	S-13 d3-6 d4-1 d5+4 ip+8	
32	122	3	7	0	8	135,9,2,0,0	S-13 d3-6 d4+5 ip+8	
32	123	0	1	6	4	135,9,2,0,0	S-12 d3-9 d4-1 d5+6 ip+4	
32	123	0	3	4	6	135,9,2,0,0	S-12 d3-9 d4+1 d5+4 ip+6	
32	123	0	5	3	5	135,9,2,0,0	S-12 d3-9 d4+3 d5+3 ip+5	
32	123	0	7	2	4	135,9,2,0,0	S-12 d3-9 d4+5 d5+2 ip+4	
32	123	0	9	1	3	135,9,2,0,0	S-12 d3-9 d4+7 d5+1 ip+3	
32	123	0	11	0	2	135,9,2,0,0	S-12 d3-9 d4+9 ip+2	
32	123	1	1	5	6	135,9,2,0,0	S-12 d3-8 d4-1 d5+5 ip+6	
32	123	1	3	3	8	135,9,2,0,0	S-12 d3-8 d4+1 d5+3 ip+8	
32	123	1	5	2	7	135,9,2,0,0	S-12 d3-8 d4+3 d5+2 ip+7	
32	123	1	7	1	6	135,9,2,0,0	S-12 d3-8 d4+5 d5+1 ip+6	
32	123	1	9	0	5	135,9,2,0,0	S-12 d3-8 d4+7 ip+5	
32	123	2	1	4	8	135,9,2,0,0	S-12 d3-7 d4-1 d5+4 ip+8	
32	123	2	3	2	10	135,9,2,0,0	S-12 d3-7 d4+1 d5+2 ip+10	
32	123	2	5	1	9	135,9,2,0,0	S-12 d3-7 d4+3 d5+1 ip+9	
32	123	2	7	0	8	135,9,2,0,0	S-12 d3-7 d4+5 ip+8	
32	123	3	1	3	10	135,9,2,0,0	S-12 d3-6 d4-1 d5+3 ip+10	
32	123	3	3	1	12	135,9,2,0,0	S-12 d3-6 d4+1 d5+1 ip+12	
32	123	3	5	0	11	135,9,2,0,0	S-12 d3-6 d4+3 ip+11	
32	123	4	1	2	12	135,9,2,0,0	S-12 d3-5 d4-1 d5+2 ip+12	
32	124	0	1	5	6	135,9,2,0,0	S-11 d3-9 d4-1 d5+5 ip+6	
32	124	0	3	3	8	135,9,2,0,0	S-11 d3-9 d4+1 d5+3 ip+8	
32	124	0	5	2	7	135,9,2,0,0	S-11 d3-9 d4+3 d5+2 ip+7	
32	124	0	7	1	6	135,9,2,0,0	S-11 d3-9 d4+5 d5+1 ip+6	
32	124	0	9	0	5	135,9,2,0,0	S-11 d3-9 d4+7 ip+5	
32	124	1	1	4	8	135,9,2,0,0	S-11 d3-8 d4-1 d5+4 ip+8	
32	124	1	3	2	10	135,9,2,0,0	S-11 d3-8 d4+1 d5+2 ip+10	
32	124	1	5	1	9	135,9,2,0,0	S-11 d3-8 d4+3 d5+1 ip+9	
32	124	1	7	0	8	135,9,2,0,0	S-11 d3-8 d4+5 ip+8	
32	124	2	1	3	10	135,9,2,0,0	S-11 d3-7 d4-1 d5+3 ip+10	
32	124	2	3	1	12	135,9,2,0,0	S-11 d3-7 d4+1 d5+1 ip+12	
32	124	2	5	0	11	135,9,2,0,0	S-11 d3-7 d4+3 ip+11	
32	124	3	1	2	12	135,9,2,0,0	S-11 d3-6 d4-1 d5+2 ip+12	
32	124	3	3	0	14	135,9,2,0,0	S-11 d3-6 d4+1 ip+14	
32	124	4	1	1	14	135,9,2,0,0	S-11 d3-5 d4-1 d5+1 ip+14	
32	124	5	1	0	16	135,9,2,0,0	S-11 d3-4 d4-1 ip+16	
32	125	0	1	4	8	135,9,2,0,0	S-10 d3-9 d4-1 d5+4 ip+8	
32	125	0	3	2	10	135,9,2,0,0	S-10 d3-9 d4+1 d5+2 ip+10	
32	125	0	5	1	9	135,9,2,0,0	S-10 d3-9 d4+3 d5+1 ip+9	
32	125	0	7	0	8	135,9,2,0,0	S-10 d3-9 d4+5 ip+8	
32	125	1	1	3	10	135,9,2,0,0	S-10 d3-8 d4-1 d5+3 ip+10	
32	125	1	3	1	12	135,9,2,0,0	S-10 d3-8 d4+1 d5+1 ip+12	
32	125	1	5	0	11	135,9,2,0,0	S-10 d3-8 d4+3 ip+11	
32	125	2	1	2	12	135,9,2,0,0	S-10 d3-7 d4-1 d5+2 ip+12	
32	125	2	3	0	14	135,9,2,0,0	S-10 d3-7 d4+1 ip+14	
32	125	3	1	1	14	135,9,2,0,0	S-10 d3-6 d4-1 d5+1 ip+14	
32	125	4	1	0	16	135,9,2,0,0	S-10 d3-5 d4-1 ip+16	
32	126	0	1	3	10	135,9,2,0,0	S-9 d3-9 d4-1 d5+3 ip+10	
32	126	0	3	1	12	135,9,2,0,0	S-9 d3-9 d4+1 d5+1 ip+12	
32	126	0	5	0	11	135,9,2,0,0	S-9 d3-9 d4+3 ip+11	
32	126	1	1	2	12	135,9,2,0,0	S-9 d3-8 d4-1 d5+2 ip+12	
32	126	1	3	0	14	135,9,2,0,0	S-9 d3-8 d4+1 ip+14	
32	126	2	1	1	14	135,9,2,0,0	S-9 d3-7 d4-1 d5+1 ip+14	
32	126	3	1	0	16	135,9,2,0,0	S-9 d3-6 d4-1 ip+16	
32	127	0	1	2	12	135,9,2,0,0	S-8 d3-9 d4-1 d5+2 ip+12	
32	127	0	3	0	14	135,9,2,0,0	S-8 d3-9 d4+1 ip+14	
32	127	1	1	1	14	135,9,2,0,0	S-8 d3-8 d4-1 d5+1 ip+14	
32	127	2	1	0	16	135,9,2,0,0	S-8 d3-7 d4-1 ip+16	
32	128	0	1	1	14	135,9,2,0,0	S-7 d3-9 d4-1 d5+1 ip+14	
32	128	1	1	0	16	135,9,2,0,0	S-7 d3-8 d4-1 ip+16	
32	129	0	1	0	16	135,9,2,0,0	S-6 d3-9 d4-1 ip+16	
33	120	0	6	5	0	135,9,2,0,0	S-15 d3-9 d4+4 d5+5	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
33	120	1	10	2	0	135,9,2,0,0	S-15 d3-8 d4+8 d5+2	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
33	120	24	0	1	0	135,9,2,0,0	S-15 d3+15 d4-2 d5+1	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
33	121	0	2	6	4	135,9,2,0,0	S-14 d3-9 d5+6 ip+4	
33	121	0	4	5	3	135,9,2,0,0	S-14 d3-9 d4+2 d5+5 ip+3	
33	121	0	6	4	2	135,9,2,0,0	S-14 d3-9 d4+4 d5+4 ip+2	
33	121	0	8	3	1	135,9,2,0,0	S-14 d3-9 d4+6 d5+3 ip+1	
33	121	0	10	2	0	135,9,2,0,0	S-14 d3-9 d4+8 d5+2	s11-grammar-subregion-closed
33	121	1	0	8	1	135,9,2,0,0	S-14 d3-8 d4-2 d5+8 ip+1	
33	121	1	6	3	4	135,9,2,0,0	S-14 d3-8 d4+4 d5+3 ip+4	
33	121	1	8	2	3	135,9,2,0,0	S-14 d3-8 d4+6 d5+2 ip+3	
33	121	1	10	1	2	135,9,2,0,0	S-14 d3-8 d4+8 d5+1 ip+2	
33	121	1	12	0	1	135,9,2,0,0	S-14 d3-8 d4+10 ip+1	
33	121	2	0	7	3	135,9,2,0,0	S-14 d3-7 d4-2 d5+7 ip+3	
33	121	2	10	0	4	135,9,2,0,0	S-14 d3-7 d4+8 ip+4	
33	121	22	0	0	4	135,9,2,0,0	S-14 d3+13 d4-2 ip+4	
33	121	23	0	0	3	135,9,2,0,0	S-14 d3+14 d4-2 ip+3	
33	121	24	0	0	2	135,9,2,0,0	S-14 d3+15 d4-2 ip+2	
33	121	25	0	0	1	135,9,2,0,0	S-14 d3+16 d4-2 ip+1	
33	121	26	0	0	0	135,9,2,0,0	S-14 d3+17 d4-2	s11-grammar-subregion-closed
33	122	0	0	8	1	135,9,2,0,0	S-13 d3-9 d4-2 d5+8 ip+1	
33	122	0	2	5	6	135,9,2,0,0	S-13 d3-9 d5+5 ip+6	
33	122	0	4	4	5	135,9,2,0,0	S-13 d3-9 d4+2 d5+4 ip+5	
33	122	0	6	3	4	135,9,2,0,0	S-13 d3-9 d4+4 d5+3 ip+4	
33	122	0	8	2	3	135,9,2,0,0	S-13 d3-9 d4+6 d5+2 ip+3	
33	122	0	10	1	2	135,9,2,0,0	S-13 d3-9 d4+8 d5+1 ip+2	
33	122	0	12	0	1	135,9,2,0,0	S-13 d3-9 d4+10 ip+1	
33	122	1	0	7	3	135,9,2,0,0	S-13 d3-8 d4-2 d5+7 ip+3	
33	122	1	2	4	8	135,9,2,0,0	S-13 d3-8 d5+4 ip+8	
33	122	1	4	3	7	135,9,2,0,0	S-13 d3-8 d4+2 d5+3 ip+7	
33	122	1	6	2	6	135,9,2,0,0	S-13 d3-8 d4+4 d5+2 ip+6	
33	122	1	8	1	5	135,9,2,0,0	S-13 d3-8 d4+6 d5+1 ip+5	
33	122	1	10	0	4	135,9,2,0,0	S-13 d3-8 d4+8 ip+4	
33	122	2	0	6	5	135,9,2,0,0	S-13 d3-7 d4-2 d5+6 ip+5	
33	122	2	6	1	8	135,9,2,0,0	S-13 d3-7 d4+4 d5+1 ip+8	
33	122	2	8	0	7	135,9,2,0,0	S-13 d3-7 d4+6 ip+7	
33	122	3	0	5	7	135,9,2,0,0	S-13 d3-6 d4-2 d5+5 ip+7	
33	123	0	0	7	3	135,9,2,0,0	S-12 d3-9 d4-2 d5+7 ip+3	
33	123	0	2	4	8	135,9,2,0,0	S-12 d3-9 d5+4 ip+8	
33	123	0	4	3	7	135,9,2,0,0	S-12 d3-9 d4+2 d5+3 ip+7	
33	123	0	6	2	6	135,9,2,0,0	S-12 d3-9 d4+4 d5+2 ip+6	
33	123	0	8	1	5	135,9,2,0,0	S-12 d3-9 d4+6 d5+1 ip+5	
33	123	0	10	0	4	135,9,2,0,0	S-12 d3-9 d4+8 ip+4	
33	123	1	0	6	5	135,9,2,0,0	S-12 d3-8 d4-2 d5+6 ip+5	
33	123	1	2	3	10	135,9,2,0,0	S-12 d3-8 d5+3 ip+10	
33	123	1	4	2	9	135,9,2,0,0	S-12 d3-8 d4+2 d5+2 ip+9	
33	123	1	6	1	8	135,9,2,0,0	S-12 d3-8 d4+4 d5+1 ip+8	
33	123	1	8	0	7	135,9,2,0,0	S-12 d3-8 d4+6 ip+7	
33	123	2	0	5	7	135,9,2,0,0	S-12 d3-7 d4-2 d5+5 ip+7	
33	123	2	2	2	12	135,9,2,0,0	S-12 d3-7 d5+2 ip+12	
33	123	2	4	1	11	135,9,2,0,0	S-12 d3-7 d4+2 d5+1 ip+11	
33	123	2	6	0	10	135,9,2,0,0	S-12 d3-7 d4+4 ip+10	
33	123	3	0	4	9	135,9,2,0,0	S-12 d3-6 d4-2 d5+4 ip+9	
33	123	4	0	3	11	135,9,2,0,0	S-12 d3-5 d4-2 d5+3 ip+11	
33	124	0	0	6	5	135,9,2,0,0	S-11 d3-9 d4-2 d5+6 ip+5	
33	124	0	2	3	10	135,9,2,0,0	S-11 d3-9 d5+3 ip+10	
33	124	0	4	2	9	135,9,2,0,0	S-11 d3-9 d4+2 d5+2 ip+9	
33	124	0	6	1	8	135,9,2,0,0	S-11 d3-9 d4+4 d5+1 ip+8	
33	124	0	8	0	7	135,9,2,0,0	S-11 d3-9 d4+6 ip+7	
33	124	1	0	5	7	135,9,2,0,0	S-11 d3-8 d4-2 d5+5 ip+7	
33	124	1	2	2	12	135,9,2,0,0	S-11 d3-8 d5+2 ip+12	
33	124	1	4	1	11	135,9,2,0,0	S-11 d3-8 d4+2 d5+1 ip+11	
33	124	1	6	0	10	135,9,2,0,0	S-11 d3-8 d4+4 ip+10	
33	124	2	0	4	9	135,9,2,0,0	S-11 d3-7 d4-2 d5+4 ip+9	
33	124	2	2	1	14	135,9,2,0,0	S-11 d3-7 d5+1 ip+14	
33	124	2	4	0	13	135,9,2,0,0	S-11 d3-7 d4+2 ip+13	
33	124	3	0	3	11	135,9,2,0,0	S-11 d3-6 d4-2 d5+3 ip+11	
33	124	3	2	0	16	135,9,2,0,0	S-11 d3-6 ip+16	
33	124	4	0	2	13	135,9,2,0,0	S-11 d3-5 d4-2 d5+2 ip+13	
33	124	5	0	1	15	135,9,2,0,0	S-11 d3-4 d4-2 d5+1 ip+15	
33	125	0	0	5	7	135,9,2,0,0	S-10 d3-9 d4-2 d5+5 ip+7	
33	125	0	2	2	12	135,9,2,0,0	S-10 d3-9 d5+2 ip+12	
33	125	0	4	1	11	135,9,2,0,0	S-10 d3-9 d4+2 d5+1 ip+11	
33	125	0	6	0	10	135,9,2,0,0	S-10 d3-9 d4+4 ip+10	
33	125	1	0	4	9	135,9,2,0,0	S-10 d3-8 d4-2 d5+4 ip+9	
33	125	1	2	1	14	135,9,2,0,0	S-10 d3-8 d5+1 ip+14	
33	125	1	4	0	13	135,9,2,0,0	S-10 d3-8 d4+2 ip+13	
33	125	2	0	3	11	135,9,2,0,0	S-10 d3-7 d4-2 d5+3 ip+11	
33	125	2	2	0	16	135,9,2,0,0	S-10 d3-7 ip+16	
33	125	3	0	2	13	135,9,2,0,0	S-10 d3-6 d4-2 d5+2 ip+13	
33	125	4	0	1	15	135,9,2,0,0	S-10 d3-5 d4-2 d5+1 ip+15	
33	125	5	0	0	17	135,9,2,0,0	S-10 d3-4 d4-2 ip+17	
33	126	0	0	4	9	135,9,2,0,0	S-9 d3-9 d4-2 d5+4 ip+9	
33	126	0	2	1	14	135,9,2,0,0	S-9 d3-9 d5+1 ip+14	
33	126	0	4	0	13	135,9,2,0,0	S-9 d3-9 d4+2 ip+13	
33	126	1	0	3	11	135,9,2,0,0	S-9 d3-8 d4-2 d5+3 ip+11	
33	126	1	2	0	16	135,9,2,0,0	S-9 d3-8 ip+16	
33	126	2	0	2	13	135,9,2,0,0	S-9 d3-7 d4-2 d5+2 ip+13	
33	126	3	0	1	15	135,9,2,0,0	S-9 d3-6 d4-2 d5+1 ip+15	
33	126	4	0	0	17	135,9,2,0,0	S-9 d3-5 d4-2 ip+17	
33	127	0	0	3	11	135,9,2,0,0	S-8 d3-9 d4-2 d5+3 ip+11	
33	127	0	2	0	16	135,9,2,0,0	S-8 d3-9 ip+16	
33	127	1	0	2	13	135,9,2,0,0	S-8 d3-8 d4-2 d5+2 ip+13	
33	127	2	0	1	15	135,9,2,0,0	S-8 d3-7 d4-2 d5+1 ip+15	
33	127	3	0	0	17	135,9,2,0,0	S-8 d3-6 d4-2 ip+17	
33	128	0	0	2	13	135,9,2,0,0	S-7 d3-9 d4-2 d5+2 ip+13	
33	128	1	0	1	15	135,9,2,0,0	S-7 d3-8 d4-2 d5+1 ip+15	
33	128	2	0	0	17	135,9,2,0,0	S-7 d3-7 d4-2 ip+17	
33	129	0	0	1	15	135,9,2,0,0	S-6 d3-9 d4-2 d5+1 ip+15	
33	129	1	0	0	17	135,9,2,0,0	S-6 d3-8 d4-2 ip+17	
33	130	0	0	0	17	135,9,2,0,0	S-5 d3-9 d4-2 ip+17	
34	120	0	9	3	0	135,9,2,0,0	S-15 d3-9 d4+7 d5+3	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
34	120	1	13	0	0	135,9,2,0,0	S-15 d3-8 d4+11	s11-grammar-subregion-closed;perfect-ride-family(ATSP-closable)
34	121	0	1	7	3	135,9,2,0,0	S-14 d3-9 d4-1 d5+7 ip+3	
34	121	0	5	4	4	135,9,2,0,0	S-14 d3-9 d4+3 d5+4 ip+4	
34	121	0	7	3	3	135,9,2,0,0	S-14 d3-9 d4+5 d5+3 ip+3	
34	121	0	9	2	2	135,9,2,0,0	S-14 d3-9 d4+7 d5+2 ip+2	
34	121	0	11	1	1	135,9,2,0,0	S-14 d3-9 d4+9 d5+1 ip+1	
34	121	0	13	0	0	135,9,2,0,0	S-14 d3-9 d4+11	s11-grammar-subregion-closed
34	121	1	9	1	4	135,9,2,0,0	S-14 d3-8 d4+7 d5+1 ip+4	
34	121	1	11	0	3	135,9,2,0,0	S-14 d3-8 d4+9 ip+3	
34	122	0	1	6	5	135,9,2,0,0	S-13 d3-9 d4-1 d5+6 ip+5	
34	122	0	3	4	7	135,9,2,0,0	S-13 d3-9 d4+1 d5+4 ip+7	
34	122	0	5	3	6	135,9,2,0,0	S-13 d3-9 d4+3 d5+3 ip+6	
34	122	0	7	2	5	135,9,2,0,0	S-13 d3-9 d4+5 d5+2 ip+5	
34	122	0	9	1	4	135,9,2,0,0	S-13 d3-9 d4+7 d5+1 ip+4	
34	122	0	11	0	3	135,9,2,0,0	S-13 d3-9 d4+9 ip+3	
34	122	1	1	5	7	135,9,2,0,0	S-13 d3-8 d4-1 d5+5 ip+7	
34	122	1	5	2	8	135,9,2,0,0	S-13 d3-8 d4+3 d5+2 ip+8	
34	122	1	7	1	7	135,9,2,0,0	S-13 d3-8 d4+5 d5+1 ip+7	
34	122	1	9	0	6	135,9,2,0,0	S-13 d3-8 d4+7 ip+6	
34	123	0	1	5	7	135,9,2,0,0	S-12 d3-9 d4-1 d5+5 ip+7	
34	123	0	3	3	9	135,9,2,0,0	S-12 d3-9 d4+1 d5+3 ip+9	
34	123	0	5	2	8	135,9,2,0,0	S-12 d3-9 d4+3 d5+2 ip+8	
34	123	0	7	1	7	135,9,2,0,0	S-12 d3-9 d4+5 d5+1 ip+7	
34	123	0	9	0	6	135,9,2,0,0	S-12 d3-9 d4+7 ip+6	
34	123	1	1	4	9	135,9,2,0,0	S-12 d3-8 d4-1 d5+4 ip+9	
