S,d3,d4,d5,d6,ip,waste,length,status,closure,notes
120,6,0,3,2,3,145,870,closed-lemma,lemma-B-passover,
120,6,0,3,2,4,146,871,closed-lemma,lemma-B-passover,
120,7,0,3,2,1,144,869,closed-lemma,lemma-B-passover,
120,7,0,3,2,2,145,870,closed-lemma,lemma-B-passover,
120,7,0,3,2,3,146,871,closed-lemma,lemma-B-passover,
120,8,0,3,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,8,0,3,2,1,145,870,closed-lemma,lemma-B-passover,
120,8,0,3,2,2,146,871,closed-lemma,lemma-B-passover,
120,9,0,3,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,9,0,3,2,1,146,871,closed-lemma,lemma-B-passover,
120,10,0,3,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,1,3,2,6,144,869,closed-lemma,lemma-B-passover,
120,0,1,3,2,7,145,870,closed-lemma,lemma-B-passover,
120,0,1,3,2,8,146,871,closed-lemma,lemma-B-passover,
120,1,1,3,2,5,144,869,closed-lemma,lemma-B-passover,
120,1,1,3,2,6,145,870,closed-lemma,lemma-B-passover,
120,1,1,3,2,7,146,871,closed-lemma,lemma-B-passover,
120,2,1,3,2,4,144,869,closed-lemma,lemma-B-passover,
120,2,1,3,2,5,145,870,closed-lemma,lemma-B-passover,
120,2,1,3,2,6,146,871,closed-lemma,lemma-B-passover,
120,3,1,3,2,3,144,869,closed-lemma,lemma-B-passover,
120,3,1,3,2,4,145,870,closed-lemma,lemma-B-passover,
120,3,1,3,2,5,146,871,closed-lemma,lemma-B-passover,
120,4,1,3,2,2,144,869,closed-lemma,lemma-B-passover,
120,4,1,3,2,3,145,870,closed-lemma,lemma-B-passover,
120,4,1,3,2,4,146,871,closed-lemma,lemma-B-passover,
120,5,1,3,2,1,144,869,closed-lemma,lemma-B-passover,
120,5,1,3,2,2,145,870,closed-lemma,lemma-B-passover,
120,5,1,3,2,3,146,871,closed-lemma,lemma-B-passover,
120,6,1,3,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,6,1,3,2,1,145,870,closed-lemma,lemma-B-passover,
120,6,1,3,2,2,146,871,closed-lemma,lemma-B-passover,
120,7,1,3,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,7,1,3,2,1,146,871,closed-lemma,lemma-B-passover,
120,8,1,3,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,2,3,2,4,144,869,closed-lemma,lemma-B-passover,
120,0,2,3,2,5,145,870,closed-lemma,lemma-B-passover,
120,0,2,3,2,6,146,871,closed-lemma,lemma-B-passover,
120,1,2,3,2,3,144,869,closed-lemma,lemma-B-passover,
120,1,2,3,2,4,145,870,closed-lemma,lemma-B-passover,
120,1,2,3,2,5,146,871,closed-lemma,lemma-B-passover,
120,2,2,3,2,2,144,869,closed-lemma,lemma-B-passover,
120,2,2,3,2,3,145,870,closed-lemma,lemma-B-passover,
120,2,2,3,2,4,146,871,closed-lemma,lemma-B-passover,
120,3,2,3,2,1,144,869,closed-lemma,lemma-B-passover,
120,3,2,3,2,2,145,870,closed-lemma,lemma-B-passover,
120,3,2,3,2,3,146,871,closed-lemma,lemma-B-passover,
120,4,2,3,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,4,2,3,2,1,145,870,closed-lemma,lemma-B-passover,
120,4,2,3,2,2,146,871,closed-lemma,lemma-B-passover,
120,5,2,3,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,5,2,3,2,1,146,871,closed-lemma,lemma-B-passover,
120,6,2,3,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,3,3,2,2,144,869,closed-lemma,lemma-B-passover,
120,0,3,3,2,3,145,870,closed-lemma,lemma-B-passover,
120,0,3,3,2,4,146,871,closed-lemma,lemma-B-passover,
120,1,3,3,2,1,144,869,closed-lemma,lemma-B-passover,
120,1,3,3,2,2,145,870,closed-lemma,lemma-B-passover,
120,1,3,3,2,3,146,871,closed-lemma,lemma-B-passover,
120,2,3,3,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,2,3,3,2,1,145,870,closed-lemma,lemma-B-passover,
120,2,3,3,2,2,146,871,closed-lemma,lemma-B-passover,
120,3,3,3,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,3,3,3,2,1,146,871,closed-lemma,lemma-B-passover,
120,4,3,3,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,4,3,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,0,4,3,2,1,145,870,closed-lemma,lemma-B-passover,
120,0,4,3,2,2,146,871,closed-lemma,lemma-B-passover,
120,1,4,3,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,1,4,3,2,1,146,871,closed-lemma,lemma-B-passover,
120,2,4,3,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,5,3,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,0,4,2,5,144,869,closed-lemma,lemma-B-passover,
120,0,0,4,2,6,145,870,closed-lemma,lemma-B-passover,
120,0,0,4,2,7,146,871,closed-lemma,lemma-B-passover,
120,1,0,4,2,4,144,869,closed-lemma,lemma-B-passover,
120,1,0,4,2,5,145,870,closed-lemma,lemma-B-passover,
120,1,0,4,2,6,146,871,closed-lemma,lemma-B-passover,
120,2,0,4,2,3,144,869,closed-lemma,lemma-B-passover,
120,2,0,4,2,4,145,870,closed-lemma,lemma-B-passover,
120,2,0,4,2,5,146,871,closed-lemma,lemma-B-passover,
120,3,0,4,2,2,144,869,closed-lemma,lemma-B-passover,
120,3,0,4,2,3,145,870,closed-lemma,lemma-B-passover,
120,3,0,4,2,4,146,871,closed-lemma,lemma-B-passover,
120,4,0,4,2,1,144,869,closed-lemma,lemma-B-passover,
120,4,0,4,2,2,145,870,closed-lemma,lemma-B-passover,
120,4,0,4,2,3,146,871,closed-lemma,lemma-B-passover,
120,5,0,4,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,5,0,4,2,1,145,870,closed-lemma,lemma-B-passover,
120,5,0,4,2,2,146,871,closed-lemma,lemma-B-passover,
120,6,0,4,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,6,0,4,2,1,146,871,closed-lemma,lemma-B-passover,
120,7,0,4,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,1,4,2,3,144,869,closed-lemma,lemma-B-passover,
120,0,1,4,2,4,145,870,closed-lemma,lemma-B-passover,
120,0,1,4,2,5,146,871,closed-lemma,lemma-B-passover,
120,1,1,4,2,2,144,869,closed-lemma,lemma-B-passover,
120,1,1,4,2,3,145,870,closed-lemma,lemma-B-passover,
120,1,1,4,2,4,146,871,closed-lemma,lemma-B-passover,
120,2,1,4,2,1,144,869,closed-lemma,lemma-B-passover,
120,2,1,4,2,2,145,870,closed-lemma,lemma-B-passover,
120,2,1,4,2,3,146,871,closed-lemma,lemma-B-passover,
120,3,1,4,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,3,1,4,2,1,145,870,closed-lemma,lemma-B-passover,
120,3,1,4,2,2,146,871,closed-lemma,lemma-B-passover,
120,4,1,4,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,4,1,4,2,1,146,871,closed-lemma,lemma-B-passover,
120,5,1,4,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,2,4,2,1,144,869,closed-lemma,lemma-B-passover,
120,0,2,4,2,2,145,870,closed-lemma,lemma-B-passover,
120,0,2,4,2,3,146,871,closed-lemma,lemma-B-passover,
120,1,2,4,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,1,2,4,2,1,145,870,closed-lemma,lemma-B-passover,
120,1,2,4,2,2,146,871,closed-lemma,lemma-B-passover,
120,2,2,4,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,2,2,4,2,1,146,871,closed-lemma,lemma-B-passover,
120,3,2,4,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,3,4,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,0,3,4,2,1,146,871,closed-lemma,lemma-B-passover,
120,1,3,4,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,0,5,2,2,144,869,closed-lemma,lemma-B-passover,
120,0,0,5,2,3,145,870,closed-lemma,lemma-B-passover,
120,0,0,5,2,4,146,871,closed-lemma,lemma-B-passover,
120,1,0,5,2,1,144,869,closed-lemma,lemma-B-passover,
120,1,0,5,2,2,145,870,closed-lemma,lemma-B-passover,
120,1,0,5,2,3,146,871,closed-lemma,lemma-B-passover,
120,2,0,5,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,2,0,5,2,1,145,870,closed-lemma,lemma-B-passover,
120,2,0,5,2,2,146,871,closed-lemma,lemma-B-passover,
120,3,0,5,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,3,0,5,2,1,146,871,closed-lemma,lemma-B-passover,
120,4,0,5,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,1,5,2,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,0,1,5,2,1,145,870,closed-lemma,lemma-B-passover,
120,0,1,5,2,2,146,871,closed-lemma,lemma-B-passover,
120,1,1,5,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,1,1,5,2,1,146,871,closed-lemma,lemma-B-passover,
120,2,1,5,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,2,5,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,0,6,2,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,0,0,6,2,1,146,871,closed-lemma,lemma-B-passover,
120,1,0,6,2,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,0,0,3,13,144,869,closed-lemma,lemma-B-passover,
120,0,0,0,3,14,145,870,closed-lemma,lemma-B-passover,
120,0,0,0,3,15,146,871,closed-lemma,lemma-B-passover,
120,1,0,0,3,12,144,869,closed-lemma,lemma-B-passover,
120,1,0,0,3,13,145,870,closed-lemma,lemma-B-passover,
120,1,0,0,3,14,146,871,closed-lemma,lemma-B-passover,
120,2,0,0,3,11,144,869,closed-lemma,lemma-B-passover,
120,2,0,0,3,12,145,870,closed-lemma,lemma-B-passover,
120,2,0,0,3,13,146,871,closed-lemma,lemma-B-passover,
120,3,0,0,3,10,144,869,closed-lemma,lemma-B-passover,
120,3,0,0,3,11,145,870,closed-lemma,lemma-B-passover,
120,3,0,0,3,12,146,871,closed-lemma,lemma-B-passover,
120,4,0,0,3,9,144,869,closed-lemma,lemma-B-passover,
120,4,0,0,3,10,145,870,closed-lemma,lemma-B-passover,
120,4,0,0,3,11,146,871,closed-lemma,lemma-B-passover,
120,5,0,0,3,8,144,869,closed-lemma,lemma-B-passover,
120,5,0,0,3,9,145,870,closed-lemma,lemma-B-passover,
120,5,0,0,3,10,146,871,closed-lemma,lemma-B-passover,
120,6,0,0,3,7,144,869,closed-lemma,lemma-B-passover,
120,6,0,0,3,8,145,870,closed-lemma,lemma-B-passover,
120,6,0,0,3,9,146,871,closed-lemma,lemma-B-passover,
120,7,0,0,3,6,144,869,closed-lemma,lemma-B-passover,
120,7,0,0,3,7,145,870,closed-lemma,lemma-B-passover,
120,7,0,0,3,8,146,871,closed-lemma,lemma-B-passover,
120,8,0,0,3,5,144,869,closed-lemma,lemma-B-passover,
120,8,0,0,3,6,145,870,closed-lemma,lemma-B-passover,
120,8,0,0,3,7,146,871,closed-lemma,lemma-B-passover,
120,9,0,0,3,4,144,869,closed-lemma,lemma-B-passover,
120,9,0,0,3,5,145,870,closed-lemma,lemma-B-passover,
120,9,0,0,3,6,146,871,closed-lemma,lemma-B-passover,
120,10,0,0,3,3,144,869,closed-lemma,lemma-B-passover,
120,10,0,0,3,4,145,870,closed-lemma,lemma-B-passover,
120,10,0,0,3,5,146,871,closed-lemma,lemma-B-passover,
120,11,0,0,3,2,144,869,closed-lemma,lemma-B-passover,
120,11,0,0,3,3,145,870,closed-lemma,lemma-B-passover,
120,11,0,0,3,4,146,871,closed-lemma,lemma-B-passover,
120,12,0,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,12,0,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,12,0,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,13,0,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,13,0,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,13,0,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,14,0,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,14,0,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,15,0,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,1,0,3,11,144,869,closed-lemma,lemma-B-passover,
120,0,1,0,3,12,145,870,closed-lemma,lemma-B-passover,
120,0,1,0,3,13,146,871,closed-lemma,lemma-B-passover,
120,1,1,0,3,10,144,869,closed-lemma,lemma-B-passover,
120,1,1,0,3,11,145,870,closed-lemma,lemma-B-passover,
120,1,1,0,3,12,146,871,closed-lemma,lemma-B-passover,
120,2,1,0,3,9,144,869,closed-lemma,lemma-B-passover,
120,2,1,0,3,10,145,870,closed-lemma,lemma-B-passover,
120,2,1,0,3,11,146,871,closed-lemma,lemma-B-passover,
120,3,1,0,3,8,144,869,closed-lemma,lemma-B-passover,
120,3,1,0,3,9,145,870,closed-lemma,lemma-B-passover,
120,3,1,0,3,10,146,871,closed-lemma,lemma-B-passover,
120,4,1,0,3,7,144,869,closed-lemma,lemma-B-passover,
120,4,1,0,3,8,145,870,closed-lemma,lemma-B-passover,
120,4,1,0,3,9,146,871,closed-lemma,lemma-B-passover,
120,5,1,0,3,6,144,869,closed-lemma,lemma-B-passover,
120,5,1,0,3,7,145,870,closed-lemma,lemma-B-passover,
120,5,1,0,3,8,146,871,closed-lemma,lemma-B-passover,
120,6,1,0,3,5,144,869,closed-lemma,lemma-B-passover,
120,6,1,0,3,6,145,870,closed-lemma,lemma-B-passover,
120,6,1,0,3,7,146,871,closed-lemma,lemma-B-passover,
120,7,1,0,3,4,144,869,closed-lemma,lemma-B-passover,
120,7,1,0,3,5,145,870,closed-lemma,lemma-B-passover,
120,7,1,0,3,6,146,871,closed-lemma,lemma-B-passover,
120,8,1,0,3,3,144,869,closed-lemma,lemma-B-passover,
120,8,1,0,3,4,145,870,closed-lemma,lemma-B-passover,
120,8,1,0,3,5,146,871,closed-lemma,lemma-B-passover,
120,9,1,0,3,2,144,869,closed-lemma,lemma-B-passover,
120,9,1,0,3,3,145,870,closed-lemma,lemma-B-passover,
120,9,1,0,3,4,146,871,closed-lemma,lemma-B-passover,
120,10,1,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,10,1,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,10,1,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,11,1,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,11,1,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,11,1,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,12,1,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,12,1,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,13,1,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,2,0,3,9,144,869,closed-lemma,lemma-B-passover,
120,0,2,0,3,10,145,870,closed-lemma,lemma-B-passover,
120,0,2,0,3,11,146,871,closed-lemma,lemma-B-passover,
120,1,2,0,3,8,144,869,closed-lemma,lemma-B-passover,
120,1,2,0,3,9,145,870,closed-lemma,lemma-B-passover,
120,1,2,0,3,10,146,871,closed-lemma,lemma-B-passover,
120,2,2,0,3,7,144,869,closed-lemma,lemma-B-passover,
120,2,2,0,3,8,145,870,closed-lemma,lemma-B-passover,
120,2,2,0,3,9,146,871,closed-lemma,lemma-B-passover,
120,3,2,0,3,6,144,869,closed-lemma,lemma-B-passover,
120,3,2,0,3,7,145,870,closed-lemma,lemma-B-passover,
120,3,2,0,3,8,146,871,closed-lemma,lemma-B-passover,
120,4,2,0,3,5,144,869,closed-lemma,lemma-B-passover,
120,4,2,0,3,6,145,870,closed-lemma,lemma-B-passover,
120,4,2,0,3,7,146,871,closed-lemma,lemma-B-passover,
120,5,2,0,3,4,144,869,closed-lemma,lemma-B-passover,
120,5,2,0,3,5,145,870,closed-lemma,lemma-B-passover,
120,5,2,0,3,6,146,871,closed-lemma,lemma-B-passover,
120,6,2,0,3,3,144,869,closed-lemma,lemma-B-passover,
120,6,2,0,3,4,145,870,closed-lemma,lemma-B-passover,
120,6,2,0,3,5,146,871,closed-lemma,lemma-B-passover,
120,7,2,0,3,2,144,869,closed-lemma,lemma-B-passover,
120,7,2,0,3,3,145,870,closed-lemma,lemma-B-passover,
120,7,2,0,3,4,146,871,closed-lemma,lemma-B-passover,
120,8,2,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,8,2,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,8,2,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,9,2,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,9,2,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,9,2,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,10,2,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,10,2,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,11,2,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,3,0,3,7,144,869,closed-lemma,lemma-B-passover,
120,0,3,0,3,8,145,870,closed-lemma,lemma-B-passover,
120,0,3,0,3,9,146,871,closed-lemma,lemma-B-passover,
120,1,3,0,3,6,144,869,closed-lemma,lemma-B-passover,
120,1,3,0,3,7,145,870,closed-lemma,lemma-B-passover,
120,1,3,0,3,8,146,871,closed-lemma,lemma-B-passover,
120,2,3,0,3,5,144,869,closed-lemma,lemma-B-passover,
120,2,3,0,3,6,145,870,closed-lemma,lemma-B-passover,
120,2,3,0,3,7,146,871,closed-lemma,lemma-B-passover,
120,3,3,0,3,4,144,869,closed-lemma,lemma-B-passover,
120,3,3,0,3,5,145,870,closed-lemma,lemma-B-passover,
120,3,3,0,3,6,146,871,closed-lemma,lemma-B-passover,
120,4,3,0,3,3,144,869,closed-lemma,lemma-B-passover,
120,4,3,0,3,4,145,870,closed-lemma,lemma-B-passover,
120,4,3,0,3,5,146,871,closed-lemma,lemma-B-passover,
120,5,3,0,3,2,144,869,closed-lemma,lemma-B-passover,
120,5,3,0,3,3,145,870,closed-lemma,lemma-B-passover,
120,5,3,0,3,4,146,871,closed-lemma,lemma-B-passover,
120,6,3,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,6,3,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,6,3,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,7,3,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,7,3,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,7,3,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,8,3,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,8,3,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,9,3,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,4,0,3,5,144,869,closed-lemma,lemma-B-passover,
120,0,4,0,3,6,145,870,closed-lemma,lemma-B-passover,
120,0,4,0,3,7,146,871,closed-lemma,lemma-B-passover,
120,1,4,0,3,4,144,869,closed-lemma,lemma-B-passover,
120,1,4,0,3,5,145,870,closed-lemma,lemma-B-passover,
120,1,4,0,3,6,146,871,closed-lemma,lemma-B-passover,
120,2,4,0,3,3,144,869,closed-lemma,lemma-B-passover,
120,2,4,0,3,4,145,870,closed-lemma,lemma-B-passover,
120,2,4,0,3,5,146,871,closed-lemma,lemma-B-passover,
120,3,4,0,3,2,144,869,closed-lemma,lemma-B-passover,
120,3,4,0,3,3,145,870,closed-lemma,lemma-B-passover,
120,3,4,0,3,4,146,871,closed-lemma,lemma-B-passover,
120,4,4,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,4,4,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,4,4,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,5,4,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,5,4,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,5,4,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,6,4,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,6,4,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,7,4,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,5,0,3,3,144,869,closed-lemma,lemma-B-passover,
120,0,5,0,3,4,145,870,closed-lemma,lemma-B-passover,
120,0,5,0,3,5,146,871,closed-lemma,lemma-B-passover,
120,1,5,0,3,2,144,869,closed-lemma,lemma-B-passover,
120,1,5,0,3,3,145,870,closed-lemma,lemma-B-passover,
120,1,5,0,3,4,146,871,closed-lemma,lemma-B-passover,
120,2,5,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,2,5,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,2,5,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,3,5,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,3,5,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,3,5,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,4,5,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,4,5,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,5,5,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,6,0,3,1,144,869,closed-lemma,lemma-B-passover,
120,0,6,0,3,2,145,870,closed-lemma,lemma-B-passover,
120,0,6,0,3,3,146,871,closed-lemma,lemma-B-passover,
120,1,6,0,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,1,6,0,3,1,145,870,closed-lemma,lemma-B-passover,
120,1,6,0,3,2,146,871,closed-lemma,lemma-B-passover,
120,2,6,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,2,6,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,3,6,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,7,0,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,0,7,0,3,1,146,871,closed-lemma,lemma-B-passover,
120,1,7,0,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,0,1,3,10,144,869,closed-lemma,lemma-B-passover,
120,0,0,1,3,11,145,870,closed-lemma,lemma-B-passover,
120,0,0,1,3,12,146,871,closed-lemma,lemma-B-passover,
120,1,0,1,3,9,144,869,closed-lemma,lemma-B-passover,
120,1,0,1,3,10,145,870,closed-lemma,lemma-B-passover,
120,1,0,1,3,11,146,871,closed-lemma,lemma-B-passover,
120,2,0,1,3,8,144,869,closed-lemma,lemma-B-passover,
120,2,0,1,3,9,145,870,closed-lemma,lemma-B-passover,
120,2,0,1,3,10,146,871,closed-lemma,lemma-B-passover,
120,3,0,1,3,7,144,869,closed-lemma,lemma-B-passover,
120,3,0,1,3,8,145,870,closed-lemma,lemma-B-passover,
120,3,0,1,3,9,146,871,closed-lemma,lemma-B-passover,
120,4,0,1,3,6,144,869,closed-lemma,lemma-B-passover,
120,4,0,1,3,7,145,870,closed-lemma,lemma-B-passover,
120,4,0,1,3,8,146,871,closed-lemma,lemma-B-passover,
120,5,0,1,3,5,144,869,closed-lemma,lemma-B-passover,
120,5,0,1,3,6,145,870,closed-lemma,lemma-B-passover,
120,5,0,1,3,7,146,871,closed-lemma,lemma-B-passover,
120,6,0,1,3,4,144,869,closed-lemma,lemma-B-passover,
120,6,0,1,3,5,145,870,closed-lemma,lemma-B-passover,
120,6,0,1,3,6,146,871,closed-lemma,lemma-B-passover,
120,7,0,1,3,3,144,869,closed-lemma,lemma-B-passover,
120,7,0,1,3,4,145,870,closed-lemma,lemma-B-passover,
120,7,0,1,3,5,146,871,closed-lemma,lemma-B-passover,
120,8,0,1,3,2,144,869,closed-lemma,lemma-B-passover,
120,8,0,1,3,3,145,870,closed-lemma,lemma-B-passover,
120,8,0,1,3,4,146,871,closed-lemma,lemma-B-passover,
120,9,0,1,3,1,144,869,closed-lemma,lemma-B-passover,
120,9,0,1,3,2,145,870,closed-lemma,lemma-B-passover,
120,9,0,1,3,3,146,871,closed-lemma,lemma-B-passover,
120,10,0,1,3,0,144,869,open,,perfect-ride-family(ATSP-closable)
120,10,0,1,3,1,145,870,closed-lemma,lemma-B-passover,
120,10,0,1,3,2,146,871,closed-lemma,lemma-B-passover,
120,11,0,1,3,0,145,870,open,,perfect-ride-family(ATSP-closable)
120,11,0,1,3,1,146,871,closed-lemma,lemma-B-passover,
120,12,0,1,3,0,146,871,open,,perfect-ride-family(ATSP-closable)
120,0,1,1,3,8,144,869,closed-lemma,lemma-B-passover,
120,0,1,1,3,9,145,870,closed-lemma,lemma-B-passover,
120,0,1,1,3,10,146,871,closed-lemma,lemma-B-passover,
120,1,1,1,3,7,144,869,closed-lemma,lemma-B-passover,
120,1,1,1,3,8,145,870,closed-lemma,lemma-B-passover,
120,1,1,1,3,9,146,871,closed-lemma,lemma-B-passover,
120,2,1,1,3,6,144,869,closed-lemma,lemma-B-passover,
120,2,1,1,3,7,145,870,closed-lemma,lemma-B-passover,
120,2,1,1,3,8,146,871,closed-lemma,lemma-B-passover,
120,3,1,1,3,5,144,869,closed-lemma,lemma-B-passover,
120,3,1,1,3,6,145,870,closed-lemma,lemma-B-passover,
120,3,1,1,3,7,146,871,closed-lemma,lemma-B-passover,
120,4,1,1,3,4,144,869,closed-lemma,lemma-B-passover,
120,4,1,1,3,5,145,870,closed-lemma,lemma-B-passover,
120,4,1,1,3,6,146,871,closed-lemma,lemma-B-passover,
120,5,1,1,3,3,144,869,closed-lemma,lemma-B-passover,
120,5,1,1,3,4,145,870,closed-lemma,lemma-B-passover,
120,5,1,1,3,5,146,871,closed-lemma,lemma-B-passover,
120,6,1,1,3,2,144,869,closed-lemma,lemma-B-passover,
120,6,1,1,3,3,145,870,closed-lemma,lemma-B-passover,
120,6,1,1,3,4,146,871,closed-lemma,lemma-B-passover,
120,7,1,1,3,1,144,869,closed-lemma,lemma-B-passover,
120,7,1,1,3,2,145,870,closed-lemma,lemma-B-passover,
