n	source_class	target_class	rule
7	5906.lswap-3c791ffa671d.txt	5906.lswap-cae9c3b46793.txt	bbf1b4974173
7	5906.lswap-3c791ffa671d.txt	5906.lswap-cae9c3b46793.txt	dd454bcc3c5a
7	5906.lswap-3c791ffa671d.txt	5906.lswap-eeb9a73f4b33.txt	07d6e2e26dfe
7	5906.lswap-3c791ffa671d.txt	5906.lswap-eeb9a73f4b33.txt	1dc8fef1698c
7	5906.lswap-3c791ffa671d.txt	5906.lswap-f6dbf9989449.txt	bc6dd269b36a
7	5906.lswap-3c791ffa671d.txt	5906.lswap-f6dbf9989449.txt	c2220252475b
7	5906.lswap-3c791ffa671d.txt	5906.up-0d2e98183c29.txt	709cf47fa2d3
7	5906.lswap-3c791ffa671d.txt	5906.up-0d2e98183c29.txt	8709489b69c1
7	5906.lswap-3c791ffa671d.txt	5906.up-168d62e1a9d1.txt	151c9d94814a
7	5906.lswap-3c791ffa671d.txt	5906.up-168d62e1a9d1.txt	3f4b1bcb6fa8
7	5906.lswap-3c791ffa671d.txt	5906.up-2cb6c1139592.txt	3394d4cf4ce9
7	5906.lswap-3c791ffa671d.txt	5906.up-2cb6c1139592.txt	b84e5852608b
7	5906.lswap-41a210488ac9.txt	5906.lswap-1e70957354f1.txt	5d3074fe7163
7	5906.lswap-41a210488ac9.txt	5906.lswap-2fb529601be6.txt	8483f8b7ecb1
7	5906.lswap-41a210488ac9.txt	5906.lswap-3c791ffa671d.txt	e50393a8ba1d
7	5906.lswap-41a210488ac9.txt	5906.lswap-3c791ffa671d.txt	ebdcc2d4d36c
7	5906.lswap-41a210488ac9.txt	5906.lswap-73851215f718.txt	3a87ef2485a8
7	5906.lswap-41a210488ac9.txt	5906.lswap-821102adfff8.txt	e6d89f3f0d4c
7	5906.lswap-41a210488ac9.txt	5906.up-7c111e182316.txt	bcd8bf3c0076
7	5906.lswap-41a210488ac9.txt	5906.up-b2d6bec1e3bd.txt	fd3d2036ee73
7	5906.lswap-423441640591.txt	5906.lswap-0de54c0a7bb6.txt	79bbc2526e76
7	5906.lswap-423441640591.txt	5906.lswap-0de54c0a7bb6.txt	9ed53e6fa387
7	5906.lswap-423441640591.txt	5906.lswap-17203113788c.txt	0fa419c2f08b
