rule_id	n	shape_eo_ei_do_di	source_tables	n_pairs	inverse_id	inverse_present	rev_frame_id	rev_present	invrev_id	undirected_object	undirected_mult	reversal_object	reversal_mult	full_object	full_mult	census_undirected_edges	edgeset_group	census_undirected_edges	edgeset_group
a31aaa6bc575	7	25,24,1,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	32eb67461a38	Y	7b34c604ba8c	N	36beb6177e58	32eb67461a38	2	a31aaa6bc575	1	32eb67461a38	2	2	E0135	2	E0135
a32416d5301e	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	7dfddb482d3c	Y	d7f2e2957931	N	d9dc50d2ad15	7dfddb482d3c	2	a32416d5301e	1	7dfddb482d3c	2	8	E0277	8	E0277
a337bc76c856	7	348,348,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	cb4feec1896d	Y	c45e3631a454	N	6b72860e6d49	a337bc76c856	2	a337bc76c856	1	a337bc76c856	2	1	E0341	1	E0341
a33cb05ccb10	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	14641f09bcf0	Y	6cbd51cb3815	N	59e6012b822f	14641f09bcf0	2	a33cb05ccb10	1	14641f09bcf0	2	4	E0054	4	E0054
a36fb689ba41	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	bcd8bf3c0076	Y	e16a1e50758e	N	4051a214f68a	a36fb689ba41	2	a36fb689ba41	1	a36fb689ba41	2	4	E0342	4	E0342
a38b35c5ed1f	7	432,426,3,9	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	ea4add0f39cc	Y	b24dc7f3c27d	N	a7eb466e4709	a38b35c5ed1f	2	a38b35c5ed1f	1	a38b35c5ed1f	2	1	E0343	1	E0343
a3a1b2ef43a0	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	947fefee2ce1	Y	888d12cd2f94	N	84588e42e0c4	947fefee2ce1	2	a3a1b2ef43a0	1	947fefee2ce1	2	8	E0317	8	E0317
a49431c51085	7	354,354,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	8cf8f57432f4	Y	4900cb0c76f1	N	e7a5c74c2b45	8cf8f57432f4	2	a49431c51085	1	8cf8f57432f4	2	1	E0303	1	E0303
a4ae35cede60	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	8aa1caeeb336	Y	9904ad27d680	Y	5937ccee41db	8aa1caeeb336	2	9904ad27d680	2	5937ccee41db	4	2	E0220	2	E0220
a4d962c8c490	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	bd96d6dbdd65	Y	75325b8e4af4	N	e8e1c72b546c	a4d962c8c490	2	a4d962c8c490	1	a4d962c8c490	2	4	E0344	4	E0344
a50ba88437d8	7	96,96,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	d3143f1b84ab	Y	df5b91a2fb15	N	9a22f51ffa10	a50ba88437d8	2	a50ba88437d8	1	a50ba88437d8	2	4	E0345	4	E0345
a5214c898b1c	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	033afc57097e	Y	f3530a9a4032	Y	b4f13531d2e2	033afc57097e	2	a5214c898b1c	2	033afc57097e	4	8	E0008	8	E0008
a55d3fe6780d	7	318,318,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	3e71ef327a14	Y	9afc78173011	N	fda7a3749489	3e71ef327a14	2	a55d3fe6780d	1	3e71ef327a14	2	1	E0164	1	E0164
a5bfbb3d0e8e	7	84,84,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	261467a93592	Y	a5bfbb3d0e8e	Y	261467a93592	261467a93592	2	a5bfbb3d0e8e	1	261467a93592	2	1	E0103	1	E0103
a68147808d5d	7	324,324,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	75a33d1c2c49	Y	a68147808d5d	Y	75a33d1c2c49	75a33d1c2c49	2	a68147808d5d	1	75a33d1c2c49	2	1	E0265	1	E0265
a6bd3e103a4c	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	f67057a04d42	Y	d2922ca9327a	Y	6d77557bf8f2	a6bd3e103a4c	2	a6bd3e103a4c	2	6d77557bf8f2	4	4	E0257	4	E0257
a6cdd296693f	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	42fbf3f0d536	Y	b33e8d83721c	Y	08979c4016d6	42fbf3f0d536	2	a6cdd296693f	2	08979c4016d6	4	4	E0023	4	E0023
a780c2d233f8	7	192,192,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	99cf5c65dd47	Y	da4b551518b1	N	4ad0e556f038	99cf5c65dd47	2	a780c2d233f8	1	99cf5c65dd47	2	8	E0327	8	E0327
a7aabea675cc	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	d85cb56ed236	Y	22c6a03bc1e6	N	c94b9ea791dc	a7aabea675cc	2	a7aabea675cc	1	a7aabea675cc	2	8	E0346	8	E0346
a805ea3de51d	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=15	398028eae919	Y	2dd037490bab	N	e81502c52673	398028eae919	2	a805ea3de51d	1	398028eae919	2	20	E0148	20	E0148
a820700838dc	7	342,342,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	fb1cce8c9de8	Y	6143c1caed1a	N	746ee7c26b09	a820700838dc	2	a820700838dc	1	a820700838dc	2	1	E0347	1	E0347
a89df6442166	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	939426db79b6	Y	292c02641e63	Y	fb61739cb012	939426db79b6	2	292c02641e63	2	292c02641e63	4	4	E0113	4	E0113
a8af7d1d0d1f	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	02eb9e2292e4	Y	a4bd7d863c5b	N	4c38520b5849	02eb9e2292e4	2	a8af7d1d0d1f	1	02eb9e2292e4	2	16	E0006	16	E0006
a9587b440eca	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	b71368c91055	Y	6ae18534f579	N	5eec7270f9dd	a9587b440eca	2	a9587b440eca	1	a9587b440eca	2	8	E0348	8	E0348
a9604abeb264	7	126,126,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=3	1e97b4d2bd18	Y	90628da2dd0c	Y	e8010fda4ae9	1e97b4d2bd18	2	90628da2dd0c	2	1e97b4d2bd18	4	16	E0083	16	E0083
a970d6913215	7	210,210,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	f5cc9fff27f8	Y	069c9aca629b	N	42aa5faefe0c	a970d6913215	2	a970d6913215	1	a970d6913215	2	2	E0349	2	E0349
a97d1120a6ed	7	48,48,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	55ceb6cb2330	Y	8f0460768918	N	160db86fd0b0	55ceb6cb2330	2	a97d1120a6ed	1	55ceb6cb2330	2	4	E0214	4	E0214
a98e907ebc54	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	05db12227184	Y	94fd6c73a0d1	Y	2cd2cc12e153	05db12227184	2	94fd6c73a0d1	2	05db12227184	4	2	E0017	2	E0017
a9c76f6fbb61	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	b45834e9d420	Y	ca61816f0549	N	398962aee719	a9c76f6fbb61	2	a9c76f6fbb61	1	a9c76f6fbb61	2	4	E0350	4	E0350
aa3931e40ed0	7	492,498,9,3	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	d2824d714363	Y	72f71a0e8401	N	b893a86b23be	aa3931e40ed0	2	aa3931e40ed0	1	aa3931e40ed0	2	1	E0351	1	E0351
aa54b27dcfe9	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	847f96324af3	Y	79ab4478ec3b	N	d9a67fe024a0	847f96324af3	2	aa54b27dcfe9	1	847f96324af3	2	8	E0289	8	E0289
ab105a248a1e	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	9ae93052f1a3	Y	6765e140fb55	N	bae7a14b8d5e	9ae93052f1a3	2	ab105a248a1e	1	9ae93052f1a3	2	4	E0330	4	E0330
ab11977fcf47	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=4	55ebb8b168a5	Y	de418ffd0427	N	d5c71bba2746	55ebb8b168a5	2	ab11977fcf47	1	55ebb8b168a5	2	8	E0215	8	E0215
ab676a60b54e	7	228,228,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	6229710a29b2	Y	e24944a11f9c	N	d7bb7c03d32e	6229710a29b2	2	ab676a60b54e	1	6229710a29b2	2	2	E0235	2	E0235
ab88abce72ba	7	24,24,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=2,rules_n7_a4840_gen2.tsv=506	ab88abce72ba	Y	ab88abce72ba	Y	ab88abce72ba	ab88abce72ba	1	ab88abce72ba	1	ab88abce72ba	1	302	E0352	302	E0352
ab99b7547904	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	9ed53e6fa387	Y	95af0b7661fb	N	ba1d4c2e16f1	9ed53e6fa387	2	ab99b7547904	1	9ed53e6fa387	2	4	E0335	4	E0335
ac42fcb14bfc	7	228,228,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	903b55e7cb38	Y	f6a31ce07d69	N	85cb60450862	903b55e7cb38	2	ac42fcb14bfc	1	903b55e7cb38	2	2	E0310	2	E0310
ac929078ff48	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c72856868563	Y	c72856868563	Y	ac929078ff48	ac929078ff48	2	ac929078ff48	2	ac929078ff48	2	1	E0353	1	E0353
ac9b3dbee6ab	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=6	d0fa1d8cc35d	Y	b9bf9f01e5d8	N	3489e54c5b92	ac9b3dbee6ab	2	ac9b3dbee6ab	1	ac9b3dbee6ab	2	8	E0354	8	E0354
ac9bbabf002d	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	65faf8c9cd20	Y	686a622fdddc	Y	a281daa84496	65faf8c9cd20	2	686a622fdddc	2	65faf8c9cd20	4	2	E0243	2	E0243
aca056ea4c48	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	bf52ef05ab91	Y	3b998b76d7fd	Y	d6df25eea20b	aca056ea4c48	2	3b998b76d7fd	2	3b998b76d7fd	4	4	E0158	4	E0158
acfe7a414bb7	7	132,132,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=2,rules_n7_a4840_gen2.tsv=3	c957d4264558	Y	acfe7a414bb7	Y	c957d4264558	acfe7a414bb7	2	acfe7a414bb7	1	acfe7a414bb7	2	3	E0355	3	E0355
ad0486fad52f	7	25,24,1,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	8b6d1ef3b31f	Y	6d63f6bfd9a0	N	d5e268a8a2bc	8b6d1ef3b31f	2	ad0486fad52f	1	8b6d1ef3b31f	2	2	E0300	2	E0300
ada84d0153fa	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	5aceefba3b64	Y	f52fa9aa52d8	N	71c5db04b01a	5aceefba3b64	2	ada84d0153fa	1	5aceefba3b64	2	16	E0222	16	E0222
ae30533f923a	7	186,186,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	2f9f850b1759	Y	1076974065b1	N	6b1c07608186	2f9f850b1759	2	ae30533f923a	1	2f9f850b1759	2	2	E0128	2	E0128
aeff70f41be6	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	94ad22a39ddf	Y	05d1006a63d6	Y	ea32ce94656c	94ad22a39ddf	2	05d1006a63d6	2	05d1006a63d6	4	2	E0016	2	E0016
af1df8c730b3	7	1,1,2,2	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	9a1f3be55831	Y	ad9118012e19	N	dde4353318d5	9a1f3be55831	2	af1df8c730b3	1	9a1f3be55831	2	2	E0328	2	E0328
af2802484319	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	cf7caaa9c7fc	Y	6a6961005e6e	Y	ef2d70e4fcf5	af2802484319	2	6a6961005e6e	2	6a6961005e6e	4	4	E0250	4	E0250
af79b06ba137	7	198,198,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	3123e32f64ba	Y	f96e11b39e77	N	06ee24223baf	3123e32f64ba	2	af79b06ba137	1	3123e32f64ba	2	4	E0132	4	E0132
af8282bcbcba	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	3a101202e00b	Y	f64e9f0a8b15	Y	d1a0033e1269	3a101202e00b	2	af8282bcbcba	2	3a101202e00b	4	4	E0155	4	E0155
af945ab938fd	7	144,144,0,0	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=4	eb8331df9ee8	Y	af945ab938fd	Y	eb8331df9ee8	af945ab938fd	2	af945ab938fd	1	af945ab938fd	2	10	E0356	10	E0356
afb4c322ff24	7	96,96,0,0	rules_n7.tsv,rules_n7_a256.tsv	rules_n7.tsv=2,rules_n7_a256.tsv=2	dc0416c80bc5	Y	afb4c322ff24	Y	dc0416c80bc5	afb4c322ff24	2	afb4c322ff24	1	afb4c322ff24	2	2	E0357	2	E0357
afd8434437e6	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c59c5cc23415	Y	098ff226f2b8	Y	00feabfe3da8	afd8434437e6	2	098ff226f2b8	2	00feabfe3da8	4	4	E0002	4	E0002
b0362bc0097e	7	66,66,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	298e146c1b51	Y	6deb45cfc12b	N	79b5eae879e0	298e146c1b51	2	b0362bc0097e	1	298e146c1b51	2	1	E0114	1	E0114
b064367f901c	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	f0315d3d0817	Y	94b0710c21f2	Y	dc5f150968a2	b064367f901c	2	94b0710c21f2	2	94b0710c21f2	4	2	E0318	2	E0318
b081b754d26e	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=28	62a74ce65faa	Y	429db3717944	Y	b13177991e02	62a74ce65faa	2	429db3717944	2	429db3717944	4	32	E0175	32	E0175
b084b8ac8244	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ed39c8e00437	Y	31a6811f7e37	Y	566247c9db1e	b084b8ac8244	2	31a6811f7e37	2	31a6811f7e37	4	2	E0133	2	E0133
b0c4e9f7edee	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	6930b7d208a7	Y	83998764da35	Y	9d43d80d96dc	6930b7d208a7	2	83998764da35	2	6930b7d208a7	4	2	E0247	2	E0247
b0e623c58504	7	120,120,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	fffe585f92c4	Y	b0e623c58504	Y	fffe585f92c4	b0e623c58504	2	b0e623c58504	1	b0e623c58504	2	3	E0358	3	E0358
b13177991e02	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	429db3717944	Y	62a74ce65faa	Y	b081b754d26e	429db3717944	2	62a74ce65faa	2	429db3717944	4	32	E0175	32	E0175
b17264f2772b	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	86d05ce43f33	Y	8c285be7cde9	N	33a5a01a86a8	86d05ce43f33	2	b17264f2772b	1	86d05ce43f33	2	4	E0293	4	E0293
b1be0f46d82c	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=28	b1be0f46d82c	Y	8920828a4002	N	8920828a4002	b1be0f46d82c	1	b1be0f46d82c	1	b1be0f46d82c	1	16	E0359	16	E0359
b2c5eb761e41	7	84,84,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	0cf38a094cfc	Y	5b6277926158	N	07b94910f637	0cf38a094cfc	2	b2c5eb761e41	1	0cf38a094cfc	2	4	E0035	4	E0035
b2d27c6fb87b	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=5	4f8df87699e7	Y	8ef4b9f8fa14	N	d0f29912759f	4f8df87699e7	2	b2d27c6fb87b	1	4f8df87699e7	2	8	E0203	8	E0203
b33afc4539f0	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	19278553942a	Y	df07b5dbb378	Y	bbd8011c82a9	19278553942a	2	b33afc4539f0	2	19278553942a	4	4	E0066	4	E0066
b33e8d83721c	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	08979c4016d6	Y	a6cdd296693f	Y	42fbf3f0d536	08979c4016d6	2	a6cdd296693f	2	08979c4016d6	4	4	E0023	4	E0023
b3530b0fdb4c	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	dcabc927a335	Y	c589e2232376	Y	65e6ee3248d6	b3530b0fdb4c	2	b3530b0fdb4c	2	65e6ee3248d6	4	4	E0242	4	E0242
b3e25e414908	7	132,132,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	3848d784e880	Y	3c7cfe70e93c	N	6631c0739124	3848d784e880	2	b3e25e414908	1	3848d784e880	2	8	E0145	8	E0145
b426a4d5583d	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	65b9d86f9b57	Y	5fa6f7683665	N	7930a256a7bc	65b9d86f9b57	2	b426a4d5583d	1	65b9d86f9b57	2	4	E0240	4	E0240
b45834e9d420	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	a9c76f6fbb61	Y	398962aee719	N	ca61816f0549	a9c76f6fbb61	2	b45834e9d420	1	a9c76f6fbb61	2	4	E0350	4	E0350
b4bd6f395a25	7	168,168,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	ecf03ddecbed	Y	c899bfc3e3a3	N	301edc2eb297	b4bd6f395a25	2	b4bd6f395a25	1	b4bd6f395a25	2	8	E0360	8	E0360
b4dfc6692083	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	8f5cf69c5f7c	Y	677709186970	N	a0268a082cbb	8f5cf69c5f7c	2	b4dfc6692083	1	8f5cf69c5f7c	2	8	E0307	8	E0307
b4f13531d2e2	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	f3530a9a4032	Y	033afc57097e	Y	a5214c898b1c	b4f13531d2e2	2	033afc57097e	2	033afc57097e	4	8	E0008	8	E0008
b4fb337c2041	7	96,96,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	10d61a16c4f8	Y	1fe16c04b5d5	N	b8d9085fd1d6	10d61a16c4f8	2	b4fb337c2041	1	10d61a16c4f8	2	4	E0046	4	E0046
b506fa9d192d	7	216,216,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	885fe227bff6	Y	e4db34bd3cc2	N	5909618aa586	885fe227bff6	2	b506fa9d192d	1	885fe227bff6	2	4	E0296	4	E0296
b5b4d392bb7f	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	971aac5119dd	Y	815f72ef20d5	N	a4a1b431a621	971aac5119dd	2	b5b4d392bb7f	1	971aac5119dd	2	4	E0325	4	E0325
b63310b11815	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	5a8c41d2ff5e	Y	399155bb1069	Y	e102740b5841	5a8c41d2ff5e	2	399155bb1069	2	399155bb1069	4	2	E0149	2	E0149
b67b4e614376	7	300,300,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	0eb5ac032697	Y	38cab8956cc4	N	226814b63278	0eb5ac032697	2	b67b4e614376	1	0eb5ac032697	2	1	E0040	1	E0040
b71368c91055	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	a9587b440eca	Y	5eec7270f9dd	N	6ae18534f579	a9587b440eca	2	b71368c91055	1	a9587b440eca	2	8	E0348	8	E0348
b742e93fcefe	7	162,162,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	8e620393073b	Y	35f6c8e4f41e	N	aaee4d888591	8e620393073b	2	b742e93fcefe	1	8e620393073b	2	4	E0305	4	E0305
b7786fb21162	7	444,438,3,9	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	5cd3cbbb1e5a	Y	fee91e0ac829	N	1458b737d6f9	5cd3cbbb1e5a	2	b7786fb21162	1	5cd3cbbb1e5a	2	1	E0227	1	E0227
b7bc7337f220	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	fa53bebb0c07	Y	2649eec76021	N	b6a3fcd4f1c0	b7bc7337f220	2	b7bc7337f220	1	b7bc7337f220	2	8	E0361	8	E0361
b7f3d137c99a	7	216,216,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	bcf19a50a353	Y	972cf410803f	N	87188412124b	b7f3d137c99a	2	b7f3d137c99a	1	b7f3d137c99a	2	4	E0362	4	E0362
b7f629ee6373	7	306,306,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	5df234313d5d	Y	3efd3ad80bc9	N	bca53e2262ec	5df234313d5d	2	b7f629ee6373	1	5df234313d5d	2	1	E0229	1	E0229
b83b30ee08ce	7	156,156,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	801e28b3acb6	Y	3fec56d50447	Y	ce6c866f9d29	801e28b3acb6	2	3fec56d50447	2	3fec56d50447	4	2	E0166	2	E0166
b84e5852608b	7	36,36,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=3	90d033b7ddbf	Y	3394d4cf4ce9	Y	67eacd157bbc	90d033b7ddbf	2	3394d4cf4ce9	2	3394d4cf4ce9	4	8	E0137	8	E0137
b85e26cbabc5	7	48,48,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=10	095bfb3dc800	Y	5d8ddda89df0	N	d349b655a7c1	095bfb3dc800	2	b85e26cbabc5	1	095bfb3dc800	2	16	E0024	16	E0024
b8df90046146	7	24,25,2,1	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	c259acb12eb0	Y	b3df15f78e17	N	77a617bb8b7a	b8df90046146	2	b8df90046146	1	b8df90046146	2	2	E0363	2	E0363
b90b8c0dcceb	7	198,198,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	65b414a14871	Y	d479bf6bc7ab	N	9c68c9e6931d	65b414a14871	2	b90b8c0dcceb	1	65b414a14871	2	4	E0239	4	E0239
b94b7bbdd2a8	7	510,504,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	1f023cb92021	Y	35ee6142b89b	N	a91b32f5fef3	1f023cb92021	2	b94b7bbdd2a8	1	1f023cb92021	2	1	E0084	1	E0084
b98392e1d7a6	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=5	1b8c339e89cd	Y	43b268f0ee21	N	4084b26a2c4d	1b8c339e89cd	2	b98392e1d7a6	1	1b8c339e89cd	2	8	E0073	8	E0073
b9ccc01f991f	7	468,462,3,9	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	27a0227e11e9	Y	aefc8aaa21cf	N	24b05004905d	27a0227e11e9	2	b9ccc01f991f	1	27a0227e11e9	2	1	E0105	1	E0105
b9d178e37207	7	48,48,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	3a9ca4131cc4	Y	dbe37ea1adb5	N	6f671e554748	3a9ca4131cc4	2	b9d178e37207	1	3a9ca4131cc4	2	4	E0157	4	E0157
ba5345a2c444	7	498,492,3,9	rules_n7_a256.tsv,rules_n7_a4840_gen2.tsv	rules_n7_a256.tsv=1,rules_n7_a4840_gen2.tsv=1	1af57ae297b0	Y	ba5345a2c444	Y	1af57ae297b0	1af57ae297b0	2	ba5345a2c444	1	1af57ae297b0	2	1	E0072	1	E0072
ba64a6bdcb29	7	150,150,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	7dae29ff7561	Y	0c71299a9036	N	0b103858d4c4	7dae29ff7561	2	ba64a6bdcb29	1	7dae29ff7561	2	8	E0275	8	E0275
ba9ea1eefc0d	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=2	29acfe26c3eb	Y	a35085a6bdae	N	52016e35d109	29acfe26c3eb	2	ba9ea1eefc0d	1	29acfe26c3eb	2	8	E0115	8	E0115
bab3caf676bf	7	330,330,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	d9275de2ec1d	Y	712419162c81	N	155e1f09e03a	bab3caf676bf	2	bab3caf676bf	1	bab3caf676bf	2	1	E0364	1	E0364
bac45191348c	7	108,108,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	698dcf70c661	Y	af34780ca686	N	de15cd4bfd10	698dcf70c661	2	bac45191348c	1	698dcf70c661	2	2	E0248	2	E0248
bb0325078ded	7	174,174,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	49d4d9e84135	Y	637827456d89	N	c5963e7738e8	49d4d9e84135	2	bb0325078ded	1	49d4d9e84135	2	8	E0190	8	E0190
bb3307fb0884	7	60,60,0,0	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=2	d559476e2a95	Y	bb3307fb0884	Y	d559476e2a95	bb3307fb0884	2	bb3307fb0884	1	bb3307fb0884	2	3	E0365	3	E0365
bb74acd56cf9	7	72,72,0,0	rules_n7_a4840_gen2.tsv	rules_n7_a4840_gen2.tsv=1	427f0cd25687	Y	b0930dab748f	N	d9bc52991bee	427f0cd25687	2	bb74acd56cf9	1	427f0cd25687	2	4	E0174	4	E0174
bb9ef9370a0d	7	462,456,3,9	rules_n7_a4840_band200.tsv	rules_n7_a4840_band200.tsv=1	495b710dba59	Y	bb9ef9370a0d	Y	495b710dba59	495b710dba59	2	bb9ef9370a0d	1	495b710dba59	2	1	E0187	1	E0187
